cost_function,value,name,level
all_time_peak_average,1.8449689166347083,District,district
annual_normalized_unserved_energy_total,0.0,District,district
carbon_emissions_total,2.179227625828017,District,district
cost_total,2.188751915961628,District,district
daily_one_minus_load_factor_average,0.8561657904018983,District,district
daily_peak_average,2.1249589778843507,District,district
discomfort_cold_delta_average,0.0,District,district
discomfort_cold_delta_maximum,0.0,District,district
discomfort_cold_delta_minimum,0.0,District,district
discomfort_cold_proportion,,District,district
discomfort_hot_delta_average,0.0,District,district
discomfort_hot_delta_maximum,0.0,District,district
discomfort_hot_delta_minimum,0.0,District,district
discomfort_hot_proportion,,District,district
discomfort_proportion,,District,district
electricity_consumption_total,2.1854158615772974,District,district
monthly_one_minus_load_factor_average,0.9161622330138245,District,district
one_minus_thermal_resilience_proportion,,District,district
power_outage_normalized_unserved_energy_total,,District,district
ramping_average,1.5470463648829944,District,district
zero_net_energy,-5.350058438921176,District,district
electricity_consumption_total,2.5486894685006503,Building_1,building
zero_net_energy,0.10192586232460125,Building_1,building
carbon_emissions_total,2.5869038789137973,Building_1,building
cost_total,2.65538042990931,Building_1,building
discomfort_proportion,,Building_1,building
discomfort_cold_proportion,,Building_1,building
discomfort_hot_proportion,,Building_1,building
discomfort_cold_delta_minimum,0.0,Building_1,building
discomfort_cold_delta_maximum,0.0,Building_1,building
discomfort_cold_delta_average,0.0,Building_1,building
discomfort_hot_delta_minimum,0.0,Building_1,building
discomfort_hot_delta_maximum,0.0,Building_1,building
discomfort_hot_delta_average,0.0,Building_1,building
one_minus_thermal_resilience_proportion,,Building_1,building
power_outage_normalized_unserved_energy_total,,Building_1,building
annual_normalized_unserved_energy_total,0.0,Building_1,building
electricity_consumption_total,1.0,Building_2,building
zero_net_energy,1.0,Building_2,building
carbon_emissions_total,1.0000000001230798,Building_2,building
cost_total,0.9823586401161061,Building_2,building
discomfort_proportion,,Building_2,building
discomfort_cold_proportion,,Building_2,building
discomfort_hot_proportion,,Building_2,building
discomfort_cold_delta_minimum,0.0,Building_2,building
discomfort_cold_delta_maximum,0.0,Building_2,building
discomfort_cold_delta_average,0.0,Building_2,building
discomfort_hot_delta_minimum,0.0,Building_2,building
